시도명,시군구명,의료기관종별,의료기관명,개설구분,개설연도,입원실,병상,연락처,응급의료센터지정,소재지도로명주소,경도,위도,거리(km)
강원특별자치도,원주시,한의원,유앤미한의원,개인,2011,0,0,033-735-7597,비지정,"강원특별자치도 원주시 흥양로51번길 1, 2층 (태장동)",127.9547608,37.3854883,104.44
강원특별자치도,원주시,치과병원,마리치과병원,개인,2011,0,0,033-742-8275,비지정,"강원특별자치도 원주시 중평길 2, 2층 (중앙동)",127.950399,37.349469,107.53
강원특별자치도,원주시,의원,임수빈내과의원,개인,2011,0,0,033-743-2266,비지정,강원특별자치도 원주시 시청로 98 (무실동),127.9287155,37.3358834,107.75
강원특별자치도,원주시,의원,나라연소아청소년과의원,개인,2011,0,0,033-745-0997,비지정,강원특별자치도 원주시 시청로 84 (무실동),127.9280334,37.33633,107.68
강원특별자치도,원주시,치과병원,프렌즈치과병원,개인,2011,0,0,033-745-2858,비지정,강원특별자치도 원주시 북원로 2701 (가현동),127.947325,37.384658,104.14
강원특별자치도,원주시,치과병원,서울에이스치과병원,개인,2011,0,0,033-746-2842,비지정,"강원특별자치도 원주시 태장둔치길 55, 2층 (태장동)",127.9535462,37.3839535,104.52
강원특별자치도,원주시,치과병원,스카이치과병원,개인,2011,0,0,033-761-2842,비지정,"강원특별자치도 원주시 원일로 57, 4층 (원동, 마노벨라빌딩)",127.951711,37.3472409,107.8
강원특별자치도,원주시,의원,청담심스성형외과의원,개인,2011,0,0,033-763-6688,비지정,"강원특별자치도 원주시 남원로534번길 6 (단구동, 이룸빌딩)",127.9474726,37.33113,109.09
강원특별자치도,원주시,치과병원,원주샘치과병원,개인,2011,0,0,033-764-7878,비지정,"강원특별자치도 원주시 치악로 1793, 3층 (개운동, 농협)",127.9550018,37.342251,108.42
강원특별자치도,원주시,한의원,명륜한의원,개인,2011,0,0,033-765-1275,비지정,"강원특별자치도 원주시 예술관길 25, 111호 (명륜동, 명륜주공2차아파트 상가동)",127.9420871,37.3318934,108.76
강원특별자치도,원주시,한의원,이현주한의원,개인,2011,0,0,033-765-7510,비지정,강원특별자치도 원주시 귀래면 운계다둔길 113-7,127.8963536,37.2010964,119.33
강원특별자치도,원주시,의원,Dr. 구의원,개인,2011,0,0,033-766-2535,비지정,"강원특별자치도 원주시 서원대로 392, 3층 (단구동, 스타프라자)",127.948458,37.3308502,109.16
강원특별자치도,원주시,정신병원,원주그린병원,법인,2012,20,116,033-731-7766,비지정,강원특별자치도 원주시 일산동 121번지 2호,127.9471073,37.34769811,107.53
강원특별자치도,원주시,의원,위즈팍 서울정형외과의원,개인,2012,0,0,033-734-1275,비지정,"강원특별자치도 원주시 봉화로 16, 2층 (단계동)",127.928794,37.3459561,106.81
강원특별자치도,원주시,치과병원,이사랑치과병원,개인,2012,0,0,033-734-2804,비지정,"강원특별자치도 원주시 늘품로 187-58, 3층 312호 (단구동, 현대아카데미프라자)",127.9641867,37.337326,109.33
강원특별자치도,원주시,치과병원,센트럴부부치과병원,개인,2012,0,0,033-735-4800,비지정,강원특별자치도 원주시 봉화로 12 (단계동),127.9272765,37.3488702,106.46
강원특별자치도,원주시,한의원,플러스한의원,개인,2012,0,0,033-735-8282,비지정,"강원특별자치도 원주시 서원대로 156 (단계동, 대곡빌딩 3,4층)",127.9288973,37.3440809,106.99
강원특별자치도,원주시,의원,오렌지가정의원,개인,2012,0,0,033-742-7595,비지정,강원특별자치도 원주시 봉화로 1 (단계동),127.9274636,37.3456156,106.78
강원특별자치도,원주시,치과병원,베스트치과병원,개인,2012,0,0,033-743-2879,비지정,"강원특별자치도 원주시 단구로 398 (단구동, 청솔3차아파트 상가 208~209호)",127.9548259,37.3213145,110.36
강원특별자치도,원주시,한의원,예그린한의원,개인,2012,0,0,033-745-1075,비지정,"강원특별자치도 원주시 서원대로 174, 2층 (단계동)",127.9291613,37.3440237,107.01
강원특별자치도,원주시,치과병원,28지킴이치과병원,개인,2012,0,0,033-747-2891,비지정,강원특별자치도 원주시 봉화로 16 (단계동),127.9272769,37.3495848,106.4
강원특별자치도,원주시,의원,고은의원,개인,2012,0,0,033-747-7457,비지정,강원특별자치도 원주시 봉화로 29 (단계동),127.9283024,37.3471385,106.68
강원특별자치도,원주시,의원,고은미래의원,개인,2012,0,0,033-747-7552,비지정,"강원특별자치도 원주시 시청로 98, 3층 (무실동)",127.930017,37.33341,108.04
강원특별자치도,원주시,치과병원,세명치과병원,개인,2012,0,0,033-747-8228,비지정,"강원특별자치도 원주시 행구로 67, 2층 (봉산동)",127.9646314,37.3418893,108.93
강원특별자치도,원주시,의원,셀레스의원,개인,2012,0,0,033-748-9779,비지정,강원특별자치도 원주시 봉화로 16 (단계동),127.9272769,37.3495848,106.4
강원특별자치도,원주시,치과병원,키노치과병원,개인,2012,0,0,033-762-7070,비지정,"강원특별자치도 원주시 원일로 120, 4층 (중앙동)",127.9484242,37.3502238,107.36
강원특별자치도,원주시,한의원,제민당한의원,개인,2012,0,0,033-765-2700,비지정,"강원특별자치도 원주시 치악로 1594, 1층 (단구동)",127.9613433,37.32517,110.31
강원특별자치도,원주시,한의원,여민한의원,개인,2012,0,0,033-766-1075,비지정,"강원특별자치도 원주시 행구로 69, 1층 (봉산동)",127.9682974,37.341275,109.17
강원특별자치도,원주시,한의원,광인당한의원,개인,2012,0,0,033-766-7500,비지정,"강원특별자치도 원주시 남원로 623, 2층 (명륜동)",127.9515809,37.3389065,108.56
강원특별자치도,원주시,한의원,성심한의원,개인,2012,0,0,033-901-7582,비지정,"강원특별자치도 원주시 남원로 659-2, 2층 (명륜동)",127.9529085,37.3422473,108.32
강원특별자치도,원주시,일반요양병원,원주한마음요양병원,법인,2013,31,110,033-741-5050,비지정,강원특별자치도 원주시 소초면 치악로 2473,127.9845668,37.39366353,105.24
강원특별자치도,원주시,한방병원,불로한방병원,개인,2013,18,95,033-747-2000,비지정,강원특별자치도 원주시 원일로 218 (학성동),127.9442694,37.35611448,106.61
강원특별자치도,원주시,의원,우성애 여성의원,개인,2013,4,4,033-766-7889,비지정,강원특별자치도 원주시 남원로 589 (명륜동),127.9490727,37.336267,108.69
강원특별자치도,원주시,의원,중앙메디칼 연합의원,개인,2013,1,2,033-735-5511,비지정,강원특별자치도 원주시 평원로 33 (중앙동),127.9521601,37.3492668,107.63
강원특별자치도,원주시,한의원,신중한의원,개인,2013,0,0,033-732-8275,비지정,"강원특별자치도 원주시 능라동길 82, 301호 (무실동)",127.930017,37.33341,108.04
강원특별자치도,원주시,의원,강남제이스타의원,개인,2013,0,0,033-733-7585,비지정,"강원특별자치도 원주시 서원대로 180, 4층 (단계동)",127.931296,37.3438021,107.13
강원특별자치도,원주시,치과병원,이스타치과병원,개인,2013,0,0,033-735-1668,비지정,"강원특별자치도 원주시 백간길 74 (단계동, 라이프상가 201,202호)",127.9309358,37.3513207,106.41
강원특별자치도,원주시,의원,신샘내과의원,개인,2013,0,0,033-735-9909,비지정,"강원특별자치도 원주시 원일로115번길 12, 3층 (일산동, 서진빌딩)",127.947426,37.3494973,107.38
강원특별자치도,원주시,의원,키즈메디소아청소년과의원,개인,2013,0,0,033-742-0707,비지정,강원특별자치도 원주시 능라동길 61 (무실동),127.931513,37.334167,108.04
강원특별자치도,원주시,한의원,사랑손한의원,개인,2013,0,0,033-742-1075,비지정,"강원특별자치도 원주시 무실본동길 54, 1층 (무실동)",127.9187,37.3409214,106.8
강원특별자치도,원주시,의원,최경훈 내과의원,개인,2013,0,0,033-742-7400,비지정,강원특별자치도 원주시 원일로115번길 12 (일산동),127.9479649,37.3495512,107.4
강원특별자치도,원주시,치과병원,유디치과병원,개인,2013,0,0,033-743-2838,비지정,"강원특별자치도 원주시 서원대로 162, 4층 (단계동)",127.9385311,37.3387209,107.95
강원특별자치도,원주시,의원,원주의료복지사회적협동조합 밝음의원,사회적협동조합,2013,0,0,033-744-7571,비지정,"강원특별자치도 원주시 중앙로 83, 3층 (중앙동)",127.9513535,37.3484537,107.67
강원특별자치도,원주시,의원,연세이비인후과의원,개인,2013,0,0,033-745-5075,비지정,강원특별자치도 원주시 봉화로 12 (단계동),127.9272765,37.3488702,106.46
강원특별자치도,원주시,의원,소망의원,개인,2013,0,0,033-748-8275,비지정,"강원특별자치도 원주시 천사로 236, 2층 (평원동)",127.9502701,37.3519676,107.29
강원특별자치도,원주시,의원,흥업성모의원,개인,2013,0,0,033-765-2275,비지정,강원특별자치도 원주시 흥업면 남원로 76,127.9203056,37.3028109,110.49
강원특별자치도,원주시,한의원,후한의원,개인,2013,0,0,033-766-5075,비지정,"강원특별자치도 원주시 남원로534번길 14 (단구동, 원일빌딩)",127.9480765,37.3307479,109.15
강원특별자치도,원주시,치과병원,킴스주니어치과병원,개인,2013,0,0,033-901-1234,비지정,"강원특별자치도 원주시 무실로 169, 2,3층 (명륜동)",127.9403069,37.3411875,107.81
강원특별자치도,원주시,일반요양병원,현대요양병원,개인,2014,28,148,033-900-9977,비지정,강원특별자치도 원주시 치악로1604번길 22 (단구동),127.9628413,37.3260815,110.3
강원특별자치도,원주시,의원,민이비인후과의원,개인,2014,1,1,033-748-7888,비지정,강원특별자치도 원주시 단구로 392 (단구동),127.9558164,37.321905,110.35
강원특별자치도,원주시,치과병원,연세사랑나눔치과병원,개인,2014,0,0,033-733-0875,비지정,"강원특별자치도 원주시 모란1길 86, 2층 202~206호 (우산동)",127.9325489,37.3622163,105.47
강원특별자치도,원주시,치과병원,스토리치과병원,개인,2014,0,0,033-733-2875,비지정,강원특별자치도 원주시 능라동길 61 (무실동),127.931513,37.334167,108.04
강원특별자치도,원주시,의원,이요성정신건강의학과의원,개인,2014,0,0,033-733-6300,비지정,강원특별자치도 원주시 서원대로 162 (단계동),127.9344104,37.3525786,106.46
강원특별자치도,원주시,한의원,중앙한의원,개인,2014,0,0,033-734-5075,비지정,강원특별자치도 원주시 원일로 104 (중앙동),127.9492896,37.349453,107.47
강원특별자치도,원주시,치과병원,닥터유 부부치과병원,개인,2014,0,0,033-735-1880,비지정,"강원특별자치도 원주시 오리현길 57, 5층 (반곡동)",127.9722045,37.3386248,109.6
강원특별자치도,원주시,치과병원,닥터후치과병원,개인,2014,0,0,033-742-2875,비지정,"강원특별자치도 원주시 시청로 98, 3층 (무실동, 새봄빌딩)",127.9287155,37.3358834,107.75
강원특별자치도,원주시,치과병원,에이스치과병원,개인,2014,0,0,033-743-7527,비지정,강원특별자치도 원주시 시청로 74 (무실동),127.930017,37.33341,108.04
강원특별자치도,원주시,한의원,우리가족한의원,개인,2014,0,0,033-745-7579,비지정,강원특별자치도 원주시 단구로 404 (단구동),127.9548259,37.3213145,110.36
강원특별자치도,원주시,치과병원,연세부부치과병원,개인,2014,0,0,033-746-2879,비지정,"강원특별자치도 원주시 모란1길 79, 2층 (우산동)",127.9325489,37.3622163,105.47
강원특별자치도,원주시,의원,다온재활의학과의원,개인,2014,0,0,033-746-7500,비지정,"강원특별자치도 원주시 능라동길 61, 정한타워동 3층 (무실동)",127.9311658,37.3341155,108.03
강원특별자치도,원주시,의원,삼성조은내과의원,개인,2014,0,0,033-747-2700,비지정,"강원특별자치도 원주시 능라동길 61, 정한빌딩동 4층 (무실동)",127.9311658,37.3341155,108.03
강원특별자치도,원주시,한의원,해문한의원,개인,2014,0,0,033-748-1640,비지정,"강원특별자치도 원주시 봉바위길 39, 102호 (무실동)",127.926045,37.3520781,106.11
강원특별자치도,원주시,치과병원,서울윤치과병원,개인,2014,0,0,033-761-2879,비지정,"강원특별자치도 원주시 단구로 360, 2층 (단구동)",127.9499876,37.3299551,109.32
강원특별자치도,원주시,의원,연세키즈 소아청소년과의원,개인,2014,0,0,033-764-6644,비지정,"강원특별자치도 원주시 서원대로 402, 3층 (단구동, 대신프라자)",127.9492685,37.3304459,109.24
강원특별자치도,원주시,한의원,이성문한의원,개인,2014,0,0,033-765-7582,비지정,"강원특별자치도 원주시 치악로 1502, 2층 (단구동)",127.9585204,37.31575,111.06
강원특별자치도,원주시,의원,타토아의원,개인,2014,0,0,033-766-0211,비지정,"강원특별자치도 원주시 서원대로 408, 3층 (단구동)",127.9499876,37.3299551,109.32
강원특별자치도,원주시,의원,서울메디칼의원,개인,2015,13,29,033-748-0101,비지정,강원특별자치도 원주시 원일로 216 (학성동),127.9444561,37.3558901,106.64
강원특별자치도,원주시,치과병원,치과의정석치과병원,개인,2015,0,0,033-731-2882,비지정,강원특별자치도 원주시 능라동길 59 (무실동),127.9249213,37.3380738,107.36
강원특별자치도,원주시,의원,연세메디컬의원,개인,2015,0,0,033-734-0365,비지정,강원특별자치도 원주시 시청로 70 (무실동),127.9263486,37.3373301,107.5
강원특별자치도,원주시,한의원,반곡한의원,개인,2015,0,0,033-734-0802,비지정,강원특별자치도 원주시 늘품로 187-58 (단구동),127.9641867,37.337326,109.33
강원특별자치도,원주시,치과병원,원주치과병원,개인,2015,0,0,033-734-2875,비지정,"강원특별자치도 원주시 봉화로 31, 2층 (단계동)",127.9283209,37.3473246,106.66
강원특별자치도,원주시,의원,맨 남성의원,개인,2015,0,0,033-742-1212,비지정,강원특별자치도 원주시 서원대로 184 (단계동),127.931578,37.343821,107.14
강원특별자치도,원주시,의원,고석만정신건강의학과의원,개인,2015,0,0,033-744-0223,비지정,"강원특별자치도 원주시 능라동길 59 (무실동, 정한프라자 509호)",127.9249213,37.3380738,107.36
강원특별자치도,원주시,치과병원,서울열린치과병원,개인,2015,0,0,033-744-1369,비지정,"강원특별자치도 원주시 시청로 72, 2층 202호 (무실동)",127.9267652,37.3371952,107.53
강원특별자치도,원주시,의원,도담내과의원,개인,2015,0,0,033-744-4901,비지정,"강원특별자치도 원주시 모란1길 70, 203층 (우산동, 수정프라자)",127.9333026,37.3617326,105.56
강원특별자치도,원주시,치과병원,좋은우리치과병원,개인,2015,0,0,033-745-7528,비지정,"강원특별자치도 원주시 평원로 59, 2층 (중앙동)",127.9505855,37.3509845,107.4
강원특별자치도,원주시,한의원,새날한의원,개인,2015,0,0,033-747-1985,비지정,"강원특별자치도 원주시 북원로2485번길 18, 2층 (우산동)",127.9384273,37.366613,105.35
강원특별자치도,원주시,의원,연세 혁신내과의원,개인,2015,0,0,033-747-4253,비지정,강원특별자치도 원주시 혁신로 53 (반곡동),128.0114612,37.3275024,112.6
강원특별자치도,원주시,한의원,기린한의원,개인,2015,0,0,033-747-8333,비지정,"강원특별자치도 원주시 장미공원길 67-16, 4층 (단계동)",127.9311541,37.3458565,106.93
강원특별자치도,원주시,치과병원,닥터리치과병원,개인,2015,0,0,033-748-7522,비지정,"강원특별자치도 원주시 행구로 148, 3층 (행구동)",127.972253,37.3417751,109.32
강원특별자치도,원주시,의원,연세리더스의원,개인,2015,0,0,033-762-2212,비지정,"강원특별자치도 원주시 무실로 195, 2층 (명륜동)",127.9386081,37.3401332,107.82
강원특별자치도,원주시,한의원,맥한의원,개인,2015,0,0,033-765-8275,비지정,강원특별자치도 원주시 입춘로 110 (반곡동),127.9816677,37.3233179,111.48
강원특별자치도,원주시,치과병원,오케이치과병원,개인,2015,0,0,033-812-2080,비지정,"강원특별자치도 원주시 혁신로 37-3, 303호 (반곡동, 스타타워)",128.013534,37.3266624,112.78
강원특별자치도,원주시,한의원,게르마늄한의원,개인,2015,0,0,033-813-2360,비지정,강원특별자치도 원주시 원일로 19 (원동),127.9528256,37.3456351,108.0
강원특별자치도,원주시,병원,연세메디하임병원,개인,2016,45,265,033-740-8800,비지정,강원특별자치도 원주시 문막읍 원문로 1419 (연세메디하임병원),127.8448419,37.32589763,104.94
강원특별자치도,원주시,의원,남부시민의원,소비자생활협동조합,2016,3,11,033-763-9033,비지정,강원특별자치도 원주시 남원로 667-1 (명륜동),127.9536313,37.3423293,108.35
강원특별자치도,원주시,의원,연세사랑모아 하이푸 의원,개인,2016,4,4,033-900-1119,비지정,"강원특별자치도 원주시 능라동길 65, 10층 (무실동, 휴먼타워)",127.9187,37.3409214,106.8
강원특별자치도,원주시,한의원,해담한의원,개인,2016,0,0,033-731-1175,비지정,"강원특별자치도 원주시 혁신로 37-3, 301호 (반곡동)",128.013534,37.3266624,112.78
강원특별자치도,원주시,한의원,청담한의원,개인,2016,0,0,033-731-1275,비지정,강원특별자치도 원주시 모란1길 69 (우산동),127.9325489,37.3622163,105.47
강원특별자치도,원주시,의원,꿈에의원,개인,2016,0,0,033-732-7502,비지정,강원특별자치도 원주시 서원대로 174 (단계동),127.9307338,37.3438712,107.1
강원특별자치도,원주시,의원,"우리마을소아청소년과,가정의학과의원",개인,2016,0,0,033-733-2426,비지정,강원특별자치도 원주시 능라동길 3 (무실동),127.930017,37.33341,108.04
강원특별자치도,원주시,한의원,미올한의원 원주점,개인,2016,0,0,033-734-5700,비지정,"강원특별자치도 원주시 능라동길 63, 3층 305호 (무실동)",127.9267695,37.337195,107.53
강원특별자치도,원주시,의원,마음사랑 정신건강의학과의원,개인,2016,0,0,033-742-2460,비지정,강원특별자치도 원주시 평원로 62 (평원동),127.9508867,37.3512226,107.39
강원특별자치도,원주시,의원,서울성모마취통증의학과의원,개인,2016,0,0,033-743-7583,비지정,"강원특별자치도 원주시 중앙시장길 11, 2층 (중앙동, 자유시장 1블럭 1호)",127.948704,37.3507413,107.33
강원특별자치도,원주시,의원,하늘빛 정신건강의학과 의원,개인,2016,0,0,033-743-7975,비지정,"강원특별자치도 원주시 능라동길 61, 5층 (무실동, 정한타워)",127.931513,37.334167,108.04
강원특별자치도,원주시,한의원,삼대한의원,개인,2016,0,0,033-743-8075,비지정,"강원특별자치도 원주시 원문로 168, 1층 (단계동)",127.9329675,37.3551561,106.15
강원특별자치도,원주시,치과병원,정직한치과병원,개인,2016,0,0,033-747-2878,비지정,강원특별자치도 원주시 무실로 170 (단계동),127.940064,37.3415027,107.77
강원특별자치도,원주시,한의원,몸편안한의원,개인,2016,0,0,033-764-2757,비지정,강원특별자치도 원주시 치악로 1786 (개운동),127.9556588,37.3420523,108.47
강원특별자치도,원주시,한의원,보리한의원,개인,2016,0,0,033-765-8875,비지정,"강원특별자치도 원주시 단구로 351, 2층 (단구동)",127.9585837,37.324441,110.25
강원특별자치도,원주시,의원,남부밝은안과의원,개인,2016,0,0,033-766-9100,비지정,강원특별자치도 원주시 남원로 667-1 (명륜동),127.9536313,37.3423293,108.35
강원특별자치도,원주시,병원,의료법인 신창의료재단 에이치병원,의료법인,2017,21,72,033-748-7800,비지정,강원특별자치도 원주시 북원상가길 49 (태장동),127.9517702,37.38377611,104.44
강원특별자치도,원주시,병원,원주연세병원,개인,2017,14,43,1670-2020,비지정,강원특별자치도 원주시 일산로 49 (일산동),127.947826,37.3476625,107.57
강원특별자치도,원주시,의원,원주신경외과의원,개인,2017,11,29,033-746-7501,비지정,강원특별자치도 원주시 천사로 205-5 (일산동),127.9462721,37.3515125,107.14
강원특별자치도,원주시,의원,죠훈신경외과의원,개인,2017,10,23,033-748-9111,비지정,"강원특별자치도 원주시 양지로 4, 4층, 5층 (반곡동)",128.7167494,37.9495274,128.77
강원특별자치도,원주시,의원,하이맨비뇨기과의원,개인,2017,1,1,033-733-3744,비지정,강원특별자치도 원주시 봉화로 12 (단계동),127.9272765,37.3488702,106.46
강원특별자치도,원주시,치과병원,그랜드치과병원,개인,2017,0,0,033-732-6000,비지정,강원특별자치도 원주시 서원대로 188 (단계동),127.9344104,37.3525786,106.46
강원특별자치도,원주시,한의원,보강한의원,개인,2017,0,0,033-732-8338,비지정,"강원특별자치도 원주시 평원로 45, 2층 (중앙동)",127.951418,37.3500486,107.52
강원특별자치도,원주시,의원,연세열린내과의원,개인,2017,0,0,033-733-1346,비지정,"강원특별자치도 원주시 백간길 25, 2층 (단계동)",127.9263848,37.3522867,106.1
강원특별자치도,원주시,치과병원,건강한치과병원,개인,2017,0,0,033-734-2275,비지정,"강원특별자치도 원주시 건강로 21, 2층 (반곡동, 조은빌딩)",127.9788717,37.3253998,111.15
강원특별자치도,원주시,의원,더편한정형외과의원,개인,2017,0,0,033-734-7582,비지정,"강원특별자치도 원주시 원일로115번길 12 (일산동, 서진빌딩 4층)",127.947426,37.3494973,107.38
강원특별자치도,원주시,의원,엄마맘소아청소년과의원,개인,2017,0,0,033-742-1119,비지정,"강원특별자치도 원주시 양지로 4, 2층 202호 (반곡동, 더조은메디컬빌딩 )",128.7167494,37.9495274,128.77
강원특별자치도,원주시,의원,박현민성형외과의원,개인,2017,0,0,033-742-7773,비지정,"강원특별자치도 원주시 서원대로 156, 5층 (단계동)",127.9291613,37.3440237,107.01
강원특별자치도,원주시,한의원,경희나무한의원,개인,2017,0,0,033-744-1175,비지정,"강원특별자치도 원주시 백간길 25, 2층 (단계동)",127.9878215,37.3256066,111.58
강원특별자치도,원주시,한의원,강남대동한의원,개인,2017,0,0,033-745-4748,비지정,강원특별자치도 원주시 돌터1길 30 (우산동),127.9379024,37.3706326,104.96
강원특별자치도,원주시,의원,부부소아청소년과의원,개인,2017,0,0,033-746-5988,비지정,강원특별자치도 원주시 문막읍 왕건로 48,127.8292439,37.3238249,104.49
강원특별자치도,원주시,치과병원,하늘치과병원,개인,2017,0,0,033-746-9075,비지정,"강원특별자치도 원주시 능라동길 7, 403호 (무실동)",127.930017,37.33341,108.04
강원특별자치도,원주시,한의원,산들한의원,개인,2017,0,0,033-747-8284,비지정,"강원특별자치도 원주시 혁신로 35, 205호 (반곡동)",127.9781207,37.3241399,111.23
강원특별자치도,원주시,치과병원,연세이튼치과병원,개인,2017,0,0,033-747-8575,비지정,"강원특별자치도 원주시 양지로 80, 403호, 404호 (반곡동)",127.9846867,37.3263326,111.35
강원특별자치도,원주시,치과병원,에벤에셀치과병원,개인,2017,0,0,033-764-9128,비지정,"강원특별자치도 원주시 시청로 555, 2층 (관설동, 청어람빌딩)",127.9678845,37.3172061,111.37
강원특별자치도,원주시,치과병원,삼성서울치과병원,개인,2017,0,0,033-812-2875,비지정,"강원특별자치도 원주시 능라동길 51, 3층 301호 (무실동)",127.9298351,37.3352588,107.86
강원특별자치도,원주시,치과병원,서울매일치과병원,개인,2017,0,0,033-812-2882,비지정,"강원특별자치도 원주시 능라동길 73, 3층 (무실동)",127.930349,37.333205,108.08
강원특별자치도,원주시,치과병원,삼성서울 치과교정과 치과병원,개인,2017,0,0,033-812-2888,비지정,"강원특별자치도 원주시 능라동길 51, 3층 317, 318호 (무실동)",127.9298351,37.3352588,107.86
강원특별자치도,원주시,한의원,문막동화한의원,개인,2018,0,0,033-746-7510,비지정,"강원특별자치도 원주시 문막읍 왕건로 81, 동화빌딩 302호",127.8291134,37.3266362,104.2
강원특별자치도,원주시,한의원,희빈한뜸한의원,개인,2018,0,0,033-765-8388,비지정,"강원특별자치도 원주시 서원대로 383, 한신프라자 4층 406호, 407호 (개운동)",127.9485452,37.3319613,109.06
강원특별자치도,인제군,한방병원,인제군보건소 ,개인,1963,0,0,033-460-2425,비지정,"강원특별자치도 인제군 인제읍 인제로 140, 34",128.167195,38.065881,79.19
강원특별자치도,인제군,의원,원통의원,개인,1986,0,0,033-461-7200,비지정,강원특별자치도 인제군 북면 원통로 186,128.204302,38.123279,81.88
강원특별자치도,인제군,의원,한림의원,개인,1996,5,22,033-462-4261,비지정,강원특별자치도 인제군 북면 원통로 218,128.207464,38.124228,82.15
강원특별자치도,인제군,치과병원,서울치과병원,개인,1999,0,0,033-462-2875,비지정,강원특별자치도 인제군 북면 원통로 171-1,128.203182,38.122497,81.79
강원특별자치도,인제군,병원,인제고려병원,개인,2002,12,42,033-461-0088,비지정,강원특별자치도 인제군 인제읍 비봉로 19,128.173616,38.067773,79.72
강원특별자치도,인제군,의원,한사랑의원,개인,2002,0,0,033-462-2223,비지정,강원특별자치도 인제군 인제읍 인제로193번길 1,128.1716023,38.06896937,79.53
강원특별자치도,인제군,일반요양병원,현인요양병원,법인,2003,14,74,033-462-0129,비지정,강원특별자치도 인제군 기린면 내린천로 3760,128.311894,37.933706,94.53
강원특별자치도,인제군,한방병원,부부한의원,개인,2004,0,0,033-461-2003,비지정,"강원특별자치도 인제군 인제읍 인제로 194, 2층",128.172229,38.069099,79.58
강원특별자치도,인제군,의원,현리주민의원,개인,2004,0,0,033-462-0114,비지정,강원특별자치도 인제군 기린면 내린천로 4012-1,128.316693,37.954462,94.35
강원특별자치도,인제군,치과병원,인제수치과병원,개인,2006,0,0,033-461-2829,비지정,"강원특별자치도 인제군 인제읍 비봉로 8, 2층",128.172375,38.068261,79.61
강원특별자치도,인제군,치과병원,현대치과병원,개인,2006,0,0,033-463-9075,비지정,강원특별자치도 인제군 인제읍 비봉로15번길 4,128.1734405,38.06790602,79.7
강원특별자치도,인제군,한방병원,진영한의원,개인,2007,0,0,033-463-7584,비지정,강원특별자치도 인제군 북면 금강로 54,128.204876,38.124458,81.93
강원특별자치도,인제군,의원,설악의원,개인,2007,0,0,033-463-7788,비지정,강원특별자치도 인제군 북면 원통로 178,128.203913,38.122748,81.85
강원특별자치도,인제군,의원,김안과의원,개인,2008,0,0,033-463-3577,비지정,"강원특별자치도 인제군 인제읍 비봉로 43, 2층",128.173051,38.064845,79.71
강원특별자치도,인제군,의원,서울의원,개인,2010,0,0,033-463-7512,비지정,강원특별자치도 인제군 인제읍 비봉로 43,128.1749675,38.06591605,79.86
강원특별자치도,인제군,한방병원,토종한의원,개인,2011,0,0,033-461-1075,비지정,강원특별자치도 인제군 인제읍 인제로 207-1,128.173085,38.069765,79.65
강원특별자치도,인제군,한방병원,성심한의원,개인,2011,0,0,033-462-0505,비지정,강원특별자치도 인제군 인제읍 비봉로 16,128.172681,38.067459,79.64
강원특별자치도,인제군,한의원,원통한의원,개인,2012,0,0,033-463-7533,비지정,강원특별자치도 인제군 북면 원통로184번길 5,128.204872,38.123169,81.93
강원특별자치도,인제군,치과병원,우리치과병원,개인,2013,0,0,033-463-7512,비지정,강원특별자치도 인제군 인제읍 비봉로 43,128.1749675,38.06591605,79.86
강원특별자치도,인제군,치과병원,원통미소치과병원,개인,2016,0,0,033-463-2822,비지정,강원특별자치도 인제군 북면 원통로147번길 28-1,128.203149,38.122776,81.78
강원특별자치도,인제군,치과병원,인제온가족치과병원,개인,2016,0,0,033-463-9904,비지정,"강원특별자치도 인제군 인제읍 인제로193번길 1, 2층 201호",128.171613,38.069037,79.53
강원특별자치도,인제군,의원,우리연합의원,개인,2017,0,0,033-463-5251,비지정,강원특별자치도 인제군 기린면 기린로 43-1,128.3179545,37.9561377,94.42
강원특별자치도,정선군,의원,조은의원,개인,1988,0,0,033-378-7575,비지정,강원특별자치도 정선군 신동읍 의림로297,128.6755736,37.21276708,161.99
강원특별자치도,정선군,한의원,임계한의원,개인,1988,0,0,033-562-0205,비지정,강원특별자치도 정선군 임계면 백두대간로 1362,128.8505741,37.494939,156.99
강원특별자치도,정선군,한의원,정선한의원,개인,1988,0,0,033-562-1440,비지정,강원특별자치도 정선군 정선읍 봉양5길 22,128.6630752,37.37907362,149.71
강원특별자치도,정선군,치과병원,이치과병원,개인,1988,0,0,033-562-2828,비지정,강원특별자치도 정선군 정선읍 봉양6길 31,128.6633232,37.38030672,149.65
강원특별자치도,정선군,한의원,대성한의원,개인,1988,0,0,033-562-3283,비지정,강원특별자치도 정선군 정선읍 봉양6길 18,128.6639399,37.37981667,149.73
강원특별자치도,정선군,의원,전의원,개인,1988,0,0,033-562-3830,비지정,강원특별자치도 정선군 정선읍 봉양5길 32,128.6635174,37.38056695,149.65
강원특별자치도,정선군,의원,한내과의원,개인,1988,0,0,033-563-0162,비지정,강원특별자치도 정선군 정선읍 정선로 1350,128.6639719,37.37960923,149.74
강원특별자치도,정선군,치과병원,유명치과병원,개인,1988,0,0,033-563-0208,비지정,강원특별자치도 정선군 정선읍 정선로1365,128.6662354,37.38018219,149.87
